% Generated by Discussion model node.12442.txt
% File generated on 2017/08/11 11:55:41

@relation pr1502466941168

@attribute author String
@attribute textual String
@attribute isProjectMember {TRUE, FALSE}
@attribute isInvited {TRUE, FALSE}
@attribute numberOfWords numeric
@attribute commentsSoFar numeric
@attribute allUtterancesSoFar numeric
@attribute utterancesInCommentSoFar numeric
@attribute utteredByOriginalPoster {TRUE, FALSE}
@attribute hasCapitalizedWord {TRUE, FALSE}
@attribute containsShould {TRUE, FALSE}
@attribute hasDecisions {TRUE, FALSE}
@attribute howManyDecisions numeric
@attribute idComment numeric
@attribute idPara numeric

@data
addaleax,"See nodejs/CTC#12 for discussion/background. I would say that that thread is a better place for general discussion, and I prefer it if comments here would be kept to what is directly relevant for this PR.",FALSE,FALSE,35,0,0,0,TRUE,TRUE,FALSE,TRUE,0,1,1
addaleax,"CI: https://ci.nodejs.org/job/node-test-commit/9143/",FALSE,FALSE,2,0,1,1,TRUE,TRUE,FALSE,TRUE,0,1,2
addaleax,"make -j4 test (UNIX), or vcbuild test (Windows) passes",FALSE,FALSE,9,0,3,3,TRUE,FALSE,FALSE,TRUE,0,1,3
addaleax,"tests and/or benchmarks are included",FALSE,FALSE,5,0,4,4,TRUE,FALSE,FALSE,TRUE,0,1,4
addaleax,"documentation is changed or added",FALSE,FALSE,5,0,5,5,TRUE,FALSE,FALSE,TRUE,0,1,5
addaleax,"commit message follows commit guidelines",FALSE,FALSE,5,0,6,6,TRUE,FALSE,FALSE,TRUE,0,1,6
addaleax,"Affected core subsystem(s)",FALSE,FALSE,3,0,7,7,TRUE,TRUE,FALSE,TRUE,0,1,7
addaleax,"util, timers",FALSE,FALSE,2,0,8,8,TRUE,FALSE,FALSE,TRUE,0,1,8
addaleax,"Original commit descriptions",FALSE,FALSE,3,0,9,9,TRUE,TRUE,FALSE,TRUE,0,1,9
addaleax,"util: add internal bindings for promise handling",FALSE,FALSE,7,0,10,10,TRUE,FALSE,FALSE,TRUE,0,1,10
addaleax,"Add methods for creating, resolving and rejecting promises using the V8 C++ API that does not require creation of extra resolve and reject functions to process.binding('util').",FALSE,FALSE,26,0,11,11,TRUE,TRUE,FALSE,TRUE,0,1,11
addaleax,"util: add util.promisify()",FALSE,FALSE,3,0,12,12,TRUE,FALSE,FALSE,TRUE,0,1,12
addaleax,"Add util.promisify(function) for creating promisified functions.",FALSE,FALSE,6,0,13,13,TRUE,TRUE,FALSE,TRUE,0,1,13
addaleax,"Fixes: nodejs/CTC#12",FALSE,FALSE,2,0,14,14,TRUE,TRUE,FALSE,TRUE,0,1,14
addaleax,"timers: add promisify support",FALSE,FALSE,4,0,15,15,TRUE,FALSE,FALSE,TRUE,0,1,15
addaleax,"Add support for util.promisify(setTimeout) and util.promisify(setImmediate) as a proof-of-concept implementation. clearTimeout() and clearImmediate() resolve the promise immediately instead of rejecting it; that might be the most opinionated choice about this.",FALSE,FALSE,30,0,16,16,TRUE,TRUE,FALSE,TRUE,0,1,16
addaleax,"/cc @chrisdickinson @benjamingr @Fishrock123 @nodejs/ctc",FALSE,FALSE,5,0,17,17,TRUE,FALSE,FALSE,TRUE,0,1,17
addaleax,"edit: CTC voting comment",FALSE,FALSE,4,0,18,18,TRUE,TRUE,FALSE,TRUE,0,1,18
addaleax,"Also, @benjamingr has a good point about the naming, quote:",FALSE,FALSE,10,1,19,0,TRUE,FALSE,FALSE,TRUE,0,2,1
addaleax,"optimally I'd hope for most people to not even be aware of what a promise is in 5 years and just use async/await seamlessly :)",FALSE,FALSE,25,1,20,1,TRUE,TRUE,FALSE,TRUE,0,2,2
addaleax,"We can bikeshed this further here, but just to get an idea how people feel, could people �? this comment for “promisify sounds good�? and 👎 this for “I’d prefer awaitable or something else�? (both assuming that we agree on the approach in this PR in general)?",FALSE,FALSE,47,1,21,2,TRUE,TRUE,FALSE,TRUE,0,2,3
Fishrock123,"Maybe we should split the timers bits into a second PR? They don't map well to promises since we don't have cancelables. Maybe we could plug the timers props onto the promise itself? Not sure.",FALSE,TRUE,35,2,23,1,FALSE,TRUE,TRUE,TRUE,0,3,1
Fishrock123,"I.e. clearTimeout() should probably work on whatever setTimeoutPromise() returns (a promise but you get the idea), same for Immediates.",FALSE,TRUE,19,3,25,1,FALSE,TRUE,TRUE,TRUE,0,4,1
williamkapke,"This truthy test of orig is not needed since it is guaranteed to be a function at this point",FALSE,FALSE,19,4,27,1,FALSE,TRUE,FALSE,TRUE,0,5,1
addaleax,"@williamkapke thanks for catching, done",FALSE,FALSE,5,5,28,0,TRUE,FALSE,FALSE,TRUE,0,6,1
benjamingr,"A big +1 on this. I think this could be a great first step for helping users deal with async/await in their code. There is a clear benefit over a userland implementation, and the need is prevalent.",FALSE,TRUE,37,6,29,0,FALSE,TRUE,FALSE,TRUE,0,7,1
Fishrock123,"Going to expand on my point a bit: I think this is reasonable to do for simple callback APIs but I think we should spend more* time to think about how to wrap more complex APIs such as timers, child processes, etc well.",FALSE,TRUE,43,7,31,1,FALSE,TRUE,TRUE,TRUE,0,8,1
Fishrock123,"* Might be good for an EP?",FALSE,TRUE,7,7,32,2,FALSE,TRUE,FALSE,TRUE,0,8,2
addaleax,"Maybe we should split the timers bits into a second PR?",FALSE,FALSE,11,8,33,0,TRUE,TRUE,TRUE,TRUE,0,9,1
addaleax,"If that’s what people here prefer, sure. I just thought it made sense because they’re about the only API that’s a bit icky because they don’t conform to Node’s standard callback pattern, so whenever we introduce something like util.promisify() we’d probably also want to have support for promisified timers (in some way).",FALSE,FALSE,52,8,35,2,TRUE,TRUE,FALSE,TRUE,0,9,2
addaleax,"I.e. clearTimeout() should probably work on whatever setTimeoutPromise() returns (a promise but you get the idea), same for Immediates.",FALSE,FALSE,19,8,37,4,TRUE,TRUE,TRUE,TRUE,0,9,3
addaleax,"Makes sense, I’ve updated the PR with isPromise(timer) checks anyway.",FALSE,FALSE,10,8,38,5,TRUE,TRUE,FALSE,TRUE,0,9,4
benjamingr,"Going to expand on my point a bit: I think this is reasonable to do for simple callback APIs but I think we should spend more time to think about how to wrap more complex APIs such as timers, child processes, etc well.",FALSE,TRUE,43,9,41,2,FALSE,TRUE,TRUE,TRUE,0,10,1
benjamingr,"I definitely agree - we need a proper promised core at some point - but #5020 and similar attempts have stagnated and quoting myself in the original issue:",FALSE,TRUE,28,9,43,4,FALSE,TRUE,FALSE,TRUE,0,10,2
benjamingr,"The idea of util.awaitable vs a promise core is that it's hopefully a lot less objectionable, it poses a lot less controversy, it's a lot less opinionated and it means exposing a capability that users can build on and not an API.",FALSE,TRUE,42,9,45,6,FALSE,TRUE,FALSE,TRUE,0,10,3
addaleax,"I think @Fishrock123’s comment was about the timers stuff, not the general API here? I feel inclined to disagree that this needs an EP, though…",FALSE,FALSE,25,10,46,0,TRUE,TRUE,FALSE,TRUE,0,11,1
Fishrock123,"Correct. I only mean for how to wrap any APIs that are more complex than single events or callbacks and which do not wrap as well.",FALSE,TRUE,26,11,47,0,FALSE,TRUE,FALSE,TRUE,0,12,1
TimothyGu,"function isn't a legal identifier in JS, and for consistency we probably want to keep it legal.",FALSE,FALSE,17,12,49,1,FALSE,TRUE,FALSE,TRUE,0,13,1
TimothyGu," Using the util.promisify.custom symbol ?",FALSE,FALSE,4,13,50,0,FALSE,FALSE,FALSE,TRUE,0,14,1
TimothyGu,"Lower case  custom ",FALSE,FALSE,3,14,51,0,FALSE,FALSE,FALSE,TRUE,0,15,1
addaleax,"I think the uppercase variant is okay here, it’s referring to a literal section title, and it matches what we do for the other two section references in this file. If you feel strongly about it I’ll change it.",FALSE,FALSE,39,15,52,0,TRUE,TRUE,FALSE,TRUE,0,16,1
TimothyGu,"You probably want to clarify setImmediate() or its promisified equivalent.",FALSE,FALSE,10,16,53,0,FALSE,FALSE,FALSE,TRUE,0,17,1
TimothyGu,"What about the prototype of orig?",FALSE,FALSE,6,18,56,1,FALSE,TRUE,FALSE,TRUE,0,19,1
addaleax,"@TimothyGu yeah … that thought occurred to me, but I basically didn’t see how setting it would make sense here. If you prefer, I’ll add",FALSE,FALSE,25,19,57,0,TRUE,TRUE,FALSE,TRUE,0,20,1
TimothyGu,"Yeah I don't see how it would matter that much in real world, but having that there does seem a bit more natural to me. Up to you if you want to set it or not.",FALSE,TRUE,36,20,58,0,FALSE,TRUE,FALSE,TRUE,0,21,1
TimothyGu,"I don't think it would matter that much; it just occurred to me having the prototype being equivalent might be more natural. Up to you.",FALSE,TRUE,25,21,60,1,FALSE,TRUE,FALSE,TRUE,0,22,1
addaleax,"@TimothyGu I’ve included it for now, let’s see what people think.",FALSE,FALSE,11,22,61,0,TRUE,TRUE,FALSE,TRUE,0,23,1
addaleax,"@TimothyGu Addressed most of your comments, PTAL",FALSE,FALSE,7,23,62,0,TRUE,TRUE,FALSE,TRUE,0,24,1
vkurchatkin,"This seems like a bad idea for many reasons. I think it's fine if you can't cancel promisified timeout until we have some generic cancellation mechanism.",FALSE,FALSE,26,24,64,1,FALSE,TRUE,FALSE,TRUE,0,25,1
addaleax,"This seems like a bad idea for many reasons.",FALSE,FALSE,9,25,65,0,TRUE,FALSE,FALSE,TRUE,0,26,1
addaleax,"Would you care to provide some? Otherwise this is just not helpful.",FALSE,FALSE,12,25,66,1,TRUE,TRUE,FALSE,TRUE,0,26,2
vkurchatkin,"First of all, attaching properties to native objects seems like a bad idea from performance perspective. Secondly, this implements ad hoc cancellation mechanism, while there is no spec on standards track or even community consensus. This approach suffers from the fact that it's not propagated and there it doesn't play nice with async-await.",FALSE,FALSE,53,26,69,2,FALSE,TRUE,FALSE,TRUE,0,27,1
vkurchatkin,"I think it's fine to make promisified versions not cancellable. If you use them you are most likely not going to cancel anyway.",FALSE,FALSE,23,26,71,4,FALSE,TRUE,FALSE,TRUE,0,27,2
addaleax,"First of all, attaching properties to native objects seems like a bad idea from performance perspective.",FALSE,FALSE,16,27,73,1,TRUE,TRUE,FALSE,TRUE,0,28,1
addaleax,"That’s true, but it’s opt-in, right?",FALSE,FALSE,6,27,75,3,TRUE,TRUE,FALSE,TRUE,0,28,2
addaleax,"This approach suffers from the fact that it's not propagated",FALSE,FALSE,10,27,76,4,TRUE,TRUE,FALSE,TRUE,0,28,3
addaleax,"What do you mean by propagated?",FALSE,FALSE,6,27,77,5,TRUE,TRUE,FALSE,TRUE,0,28,4
addaleax,"But yeah, I would be okay with dropping clear* support for these, at least for the time being.",FALSE,FALSE,18,27,78,6,TRUE,TRUE,FALSE,TRUE,0,28,5
vkurchatkin,"What do you mean by propagated?",FALSE,FALSE,6,28,79,0,FALSE,TRUE,FALSE,TRUE,0,29,1
vkurchatkin,"Something like this:",FALSE,FALSE,3,28,80,1,FALSE,TRUE,FALSE,TRUE,0,29,2
jasnell,"I have to agree with @vkurchatkin on this. Until there is a standard way of canceling promises, we likely shouldn't do this.",FALSE,FALSE,22,29,82,1,FALSE,TRUE,TRUE,TRUE,0,30,1
addaleax,"@vkurchatkin @jasnell Okay, I’ve dropped clearTimeout/clearImmediate support. It’s a niche feature anyway and it should be easy to readjust later if we want.",FALSE,FALSE,23,30,83,0,TRUE,TRUE,TRUE,TRUE,0,31,1
thefourtheye,"Nit: first may not be necessary here",FALSE,FALSE,7,31,84,0,FALSE,FALSE,FALSE,TRUE,0,32,1
addaleax,"You’re right. I wanted to phrase this error message in a way that makes it as unlikely as possible that changing it is semver-major, but if you prefer another wording, I’ll gladly change it. 😄",FALSE,FALSE,35,32,85,0,TRUE,TRUE,FALSE,TRUE,0,33,1
thefourtheye,"I was thinking maybe we can just drop first. When I read the error message, my mind understood that as there are more than one argument. Not a big deal though.",FALSE,FALSE,31,33,87,1,FALSE,TRUE,FALSE,TRUE,0,34,1
thefourtheye,"There are few cases where we pass more than one value like in fs.read",FALSE,FALSE,14,34,88,0,FALSE,FALSE,FALSE,TRUE,0,35,1
addaleax,"So … if you like, I can check for those APIs and add custom code for them in this PR? I think that makes sense but maybe not everybody is comfortable with yet more changes in here…",FALSE,FALSE,37,35,90,1,TRUE,TRUE,FALSE,TRUE,0,36,1
thefourtheye,"We can use rest operator with data and with an if condition this can be fixed, right? Only thing is the resolved value will be an array for these special cases.",FALSE,FALSE,31,36,92,1,FALSE,TRUE,FALSE,TRUE,0,37,1
addaleax,"@thefourtheye We have about 6 top-level functions doing that, I’ve taken a stab at addressing them in a clean way in this PR (see the most recent 3 commits)… please take a look :)",FALSE,FALSE,34,37,94,1,TRUE,TRUE,FALSE,TRUE,0,38,1
TimothyGu,"If the original immediate was a promise not coming from setImmediate(), immediate should be undefined here, and this might crash. Not sure if we want that.",FALSE,TRUE,26,38,96,1,FALSE,TRUE,TRUE,TRUE,0,39,1
addaleax,"This code doesn’t have any typechecks right now anyway, you can just pass in anything and hope it doesn’t go up in flames.",FALSE,FALSE,23,39,98,1,TRUE,TRUE,FALSE,TRUE,0,40,1
TimothyGu,"I don't think it would matter that much; it just occurred to me having the prototype being equivalent might be more natural. Up to you.",FALSE,TRUE,25,40,99,0,FALSE,TRUE,FALSE,TRUE,0,41,1
TimothyGu,"I'd make sure this doesn't decrease the performance of getting fn's properties; if in doubt, an if (Object.getPrototypeOf(fn) !== Object.getPrototypeOf(orig)) might be good.",FALSE,TRUE,23,41,100,0,FALSE,TRUE,FALSE,TRUE,0,42,1
addaleax,"V8 implements setPrototypeOf as a no-op if they are already equal, I’ve checked that in the past to be sure. 😄",FALSE,FALSE,21,42,101,0,TRUE,TRUE,FALSE,TRUE,0,43,1
thefourtheye,"Promises are idempotent right? Should we really do this?",FALSE,TRUE,9,43,103,1,FALSE,TRUE,FALSE,TRUE,0,44,1
benjamingr,"It's to check that the promise is pending at that point. It might not be necessary but not because of idempotence.",FALSE,TRUE,21,44,105,1,FALSE,TRUE,FALSE,TRUE,0,45,1
addaleax,"Hm, maybe it is necessary to always check for that… some really weird userland functions could schedule the callback to run and then throw after that. (And using this code would actually change the Promise state.)",FALSE,FALSE,36,45,106,0,TRUE,TRUE,FALSE,TRUE,0,46,1
addaleax,"I’ve updated this to return as a no-op when the promise is not pending.",FALSE,FALSE,14,46,107,0,TRUE,FALSE,FALSE,TRUE,0,47,1
thefourtheye,"We may need another condition here for callbacks which don't return anything interesting, like rmdir",FALSE,TRUE,15,47,109,1,FALSE,TRUE,FALSE,TRUE,0,48,1
addaleax,"@thefourtheye thanks for catching, done",FALSE,FALSE,5,48,110,0,TRUE,FALSE,FALSE,TRUE,0,49,1
thefourtheye,"There is only one case where this will fail, fs.exists. But we don't have to worry much about it anyway I guess, as it is deprecated.",FALSE,TRUE,26,49,111,0,FALSE,TRUE,FALSE,TRUE,0,50,1
addaleax,"@benjamingr @TimothyGu It’s nice to see support so soon, but you may want to give the changes here based on @thefourtheye’s comments a look, I don’t want to just assume they LGTY too",FALSE,FALSE,33,50,112,0,TRUE,TRUE,FALSE,TRUE,0,51,1
addaleax,"edit: new CI: https://ci.nodejs.org/job/node-test-commit/9146/https://ci.nodejs.org/job/node-test-commit/9147/https://ci.nodejs.org/job/node-test-commit/9148/ (green 🎉)",FALSE,FALSE,6,50,113,1,TRUE,TRUE,FALSE,TRUE,0,51,2
vkurchatkin,"One more thing to consider: util.promisify won't play nice with typecheckers, such as Flow and Typescript. For this reason I personally would prefer to have promisifed versions of built-in modules out of the box.",FALSE,TRUE,34,51,115,1,FALSE,TRUE,FALSE,TRUE,0,52,1
benjamingr,"@vkurchatkin mind elaborating? Since TypeScript 2.2 and keyof I've been able to get perfectly decent typings with TypeScript - you can specify the type as  takes a function that takes N arguments and a node callback and return a function that takes N arguments and returns a promise .",FALSE,TRUE,48,52,117,1,FALSE,TRUE,FALSE,TRUE,0,53,1
vkurchatkin,"@benjamingr I guess you could declare overloads for some sufficient number of arguments (in both Flow and TS), but it's not so nice and also won't work with custom promisified implementations.",FALSE,TRUE,31,53,119,1,FALSE,TRUE,FALSE,TRUE,0,54,1
benjamingr,"@addaleax I'm still LGTM but would rather have this split into two PRs - one just addzing promisify (as awaitable) without touching any core methods and one adding the rest of the API",FALSE,TRUE,33,54,120,0,FALSE,TRUE,FALSE,TRUE,0,55,1
addaleax,"@benjamingr So … I’ve thought about this a bit, and I’m not sure the advantages in splitting this up are large enough to me; we can obviously land the changes for the built-in modules separately, but they should definitely be released together. And if there is non-trivial feedback on the timers/child_process/fs/dns changes, I’d say there’s a good chance we would take a look at util.promisify itself to see if changes in it would help address that feedback.",FALSE,TRUE,77,55,121,0,TRUE,TRUE,TRUE,TRUE,0,56,1
thefourtheye,"@addaleax As far as I know the current implementation will fail only for fs.exists. Since its usage is discouraged, we don't have to spend much time on it I think.",FALSE,TRUE,30,56,122,0,FALSE,TRUE,FALSE,TRUE,0,57,1
addaleax,"@thefourtheye Yeah, I think it’s okay to leave fs.exists alone. It’s more interesting for e.g. the 2 child_process methods which give you a (err, stdout, stderr) callback – that would be weird if they didn’t have custom implementations.",FALSE,TRUE,38,57,123,0,TRUE,TRUE,FALSE,TRUE,0,58,1
TimothyGu,"The logic should probably prefer argumentNames !== undefined over values.length === 1, since if for some reason the second argument (like stderr) is undefined we would still want to resolve an object.",FALSE,TRUE,32,58,125,1,FALSE,TRUE,TRUE,TRUE,0,59,1
