% Generated by Discussion model node.7094.txt
% File generated on 2017/08/09 19:32:25

@relation pr1502321545046

@attribute author String
@attribute textual String
@attribute isProjectMember {TRUE, FALSE}
@attribute isInvited {TRUE, FALSE}
@attribute numberOfWords numeric
@attribute commentsSoFar numeric
@attribute allUtterancesSoFar numeric
@attribute utterancesInCommentSoFar numeric
@attribute utteredByOriginalPoster {TRUE, FALSE}
@attribute hasCapitalizedWord {TRUE, FALSE}
@attribute containsShould {TRUE, FALSE}
@attribute hasDecisions {TRUE, FALSE}
@attribute howManyDecisions numeric
@attribute idComment numeric
@attribute idPara numeric

@data
AndreasMadsen,"tests and code linting passes",FALSE,FALSE,5,0,1,1,TRUE,FALSE,FALSE,TRUE,0,1,1
AndreasMadsen,"a test and/or benchmark is included",FALSE,FALSE,6,0,2,2,TRUE,FALSE,FALSE,TRUE,0,1,2
AndreasMadsen,"documentation is changed or added",FALSE,FALSE,5,0,3,3,TRUE,FALSE,FALSE,TRUE,0,1,3
AndreasMadsen,"the commit message follows commit guidelines",FALSE,FALSE,6,0,4,4,TRUE,FALSE,FALSE,TRUE,0,1,4
AndreasMadsen,"Affected core subsystem(s)",FALSE,FALSE,3,0,5,5,TRUE,TRUE,FALSE,TRUE,0,1,5
AndreasMadsen,"Description of change",FALSE,FALSE,3,0,7,7,TRUE,TRUE,FALSE,TRUE,0,1,6
AndreasMadsen,"I have been rather confused about the benchmark suite and I don't think it is as user friendly as the rest of nodecore. This PR attempt to remove most of the confusion I was facing when I started using it. Primarily it:",FALSE,FALSE,42,0,8,8,TRUE,TRUE,FALSE,TRUE,0,1,7
AndreasMadsen,"removes unused/undocumented files",FALSE,FALSE,3,0,9,9,TRUE,FALSE,FALSE,TRUE,0,1,8
AndreasMadsen,"allows partially setting the benchmarks variables using process arguments.",FALSE,FALSE,9,0,10,10,TRUE,FALSE,FALSE,TRUE,0,1,9
AndreasMadsen,"refactor compare.js such comparing node versions and getting statistical significance is easy.",FALSE,FALSE,12,0,11,11,TRUE,FALSE,FALSE,TRUE,0,1,10
AndreasMadsen,"refactor the plot.R tool (now called scatter) to show a scatter plot with confidence bars.",FALSE,FALSE,15,0,12,12,TRUE,FALSE,FALSE,TRUE,0,1,11
AndreasMadsen,"refactor cli tools such the cli API is more homogeneous.",FALSE,FALSE,10,0,13,13,TRUE,TRUE,FALSE,TRUE,0,1,12
AndreasMadsen,"documents all the tools.",FALSE,FALSE,4,0,14,14,TRUE,FALSE,FALSE,TRUE,0,1,13
AndreasMadsen,"removes the implicit process.exit(0) after bench.end().",FALSE,FALSE,6,0,15,15,TRUE,FALSE,FALSE,TRUE,0,1,14
