% Generated by Discussion model node.4682.txt
% File generated on 2017/08/11 11:55:41

@relation pr1502466941729

@attribute author String
@attribute textual String
@attribute isProjectMember {TRUE, FALSE}
@attribute isInvited {TRUE, FALSE}
@attribute numberOfWords numeric
@attribute commentsSoFar numeric
@attribute allUtterancesSoFar numeric
@attribute utterancesInCommentSoFar numeric
@attribute utteredByOriginalPoster {TRUE, FALSE}
@attribute hasCapitalizedWord {TRUE, FALSE}
@attribute containsShould {TRUE, FALSE}
@attribute hasDecisions {TRUE, FALSE}
@attribute howManyDecisions numeric
@attribute idComment numeric
@attribute idPara numeric

@data
jasnell,"Node-EPS: nodejs/node-eps#7Ref: #4660,",FALSE,FALSE,3,0,0,0,TRUE,FALSE,FALSE,TRUE,0,1,1
jasnell,"It soft deprecates Buffer()",FALSE,FALSE,4,0,1,1,TRUE,TRUE,FALSE,TRUE,0,1,2
jasnell,"It adds Buffer.allocUnsafe(size) as a direct replacement for Buffer(number)",FALSE,FALSE,9,0,2,2,TRUE,TRUE,FALSE,TRUE,0,1,3
jasnell,"It adds Buffer.alloc(size[, fill[, encoding]]) to create a new initialized Buffer.",FALSE,FALSE,11,0,3,3,TRUE,TRUE,FALSE,TRUE,0,1,4
jasnell,"It adds Buffer.from(data[, encoding) as a direct replacement for Buffer(data[, encoding]) (for every variant)",FALSE,FALSE,14,0,4,4,TRUE,TRUE,FALSE,TRUE,0,1,5
jasnell,"It adds a --zero-fill-buffers command line flag that forces Buffer(number), Buffer.alloc(), and SlowBuffer(number) to zero fill the initialized Buffers.",FALSE,FALSE,19,0,5,5,TRUE,TRUE,FALSE,TRUE,0,1,6
jasnell,"It adds documentation, test cases and new benchmarks for each of these.",FALSE,FALSE,12,0,6,6,TRUE,FALSE,FALSE,TRUE,0,1,7
jasnell,"It modifies every existing call to Buffer() currently in core in order to demonstrate the extent of the changes required by these edits. It's not a small change by any measure.",FALSE,FALSE,31,0,7,7,TRUE,TRUE,FALSE,TRUE,0,1,8
jasnell,"Note: PR description updated to reflect new naming and implementation details",FALSE,FALSE,11,0,8,8,TRUE,TRUE,FALSE,TRUE,0,1,9
silverwind,"+1 on the current approach, but can we please find another name? safe and unsafe might be immediately clear in the context of the current issue, but imagine someone who is unfamiliar reading the docs. How about something like",FALSE,FALSE,39,1,10,1,FALSE,TRUE,FALSE,TRUE,0,2,1
silverwind,"where unsafe is a boolean. Maybe even find a better name for the argument.",FALSE,FALSE,14,1,11,2,FALSE,TRUE,FALSE,TRUE,0,2,2
jasnell,"-1 on Buffer.allocate(num[, unsafe])",FALSE,FALSE,4,2,12,0,TRUE,TRUE,FALSE,TRUE,0,3,1
jasnell,"Part of the motivation for this change is to make the choice between usinga prefilled buffer or not more explicit and obvious. We don't achieve thatusing a single method with an optional Boolean.",FALSE,FALSE,33,2,14,2,TRUE,TRUE,FALSE,TRUE,0,3,2
jasnell,"We can bikeshed the names but safe and unsafe are concise and to thepoint.On Jan 13, 2016 9:57 PM,  silverwind  notifications@github.com wrote:",FALSE,FALSE,22,2,15,3,TRUE,TRUE,FALSE,TRUE,0,3,3
jasnell,"+1 on the approach, but can we please find another name? safe and unsafemight be immediately clear in the context of the current issue, but imaginesomeone fresh reading the docs. How about something like",FALSE,FALSE,34,2,16,4,TRUE,TRUE,FALSE,TRUE,0,3,4
jasnell,"Buffer.allocate(num[, unsafe])",FALSE,FALSE,2,2,17,5,TRUE,FALSE,FALSE,TRUE,0,3,5
jasnell,"where unsafe is a boolean.",FALSE,FALSE,5,2,18,6,TRUE,FALSE,FALSE,TRUE,0,3,6
jasnell,"—Reply to this email directly or view it on GitHub#4682 (comment).",FALSE,FALSE,11,2,19,7,TRUE,TRUE,FALSE,TRUE,0,3,7
jasnell,"@trevnorris @ChALkeR @Fishrock123",FALSE,FALSE,3,3,20,0,TRUE,FALSE,FALSE,TRUE,0,4,1
ChALkeR,"@jasnell I might miss the point of this a bit, but just to be sure:",FALSE,TRUE,15,4,21,0,FALSE,TRUE,FALSE,TRUE,0,5,1
ChALkeR,"This commit features hard deprecation and does not touch the docs at all. The proposed solution was soft (doc only) deprecation at first.",FALSE,TRUE,23,4,22,1,FALSE,TRUE,FALSE,TRUE,0,5,2
ChALkeR,"The deprecation message tells people to use «Buffer.safe or Buffer.unsafe» with no warnings against the latter. The latter should be either removed from this notice or reworded, see #4660 (comment) and #4660 (comment).",FALSE,TRUE,33,4,24,3,FALSE,TRUE,TRUE,TRUE,0,5,3
ChALkeR,"Buffer.safe(number) probably needs new tests, including those that make sure that it's zero-filled.",FALSE,TRUE,13,4,26,5,FALSE,TRUE,FALSE,TRUE,0,5,4
saghul,"Just a quick note/question: with this approach a safe Buffer would be basically built with malloc + memset, right? (I'm looking here)",FALSE,FALSE,22,5,28,1,FALSE,TRUE,FALSE,TRUE,0,6,1
saghul,"In order to make safe buffers faster it might be a good idea to use calloc, since the zeroing could essentially be free in some cases. Repeating the benchmarks @mscdex did afterwards would be nice.",FALSE,FALSE,35,5,30,3,FALSE,TRUE,FALSE,TRUE,0,6,2
saghul,"Related question: is there a reason why the ArrayBuffer here gets the data allocated right above instead of just passing the size and letting it use its constructor which would already use calloc if the zero-fill flag was set? (see here).",FALSE,FALSE,41,5,32,5,FALSE,TRUE,FALSE,TRUE,0,6,3
saghul,"PS: I just glanced throught the code out of curiosity, I might be totally off-base here. Sorry for the noise if that is the case.",FALSE,FALSE,25,5,33,6,FALSE,TRUE,FALSE,TRUE,0,6,4
ChALkeR,"@silverwind-1 on Buffer.allocate(num[, unsafe]).",FALSE,TRUE,4,6,34,0,FALSE,TRUE,FALSE,TRUE,0,7,1
ChALkeR,"Several reasons:",FALSE,TRUE,2,6,35,1,FALSE,FALSE,FALSE,TRUE,0,7,2
ChALkeR,"That is a bit harder to grep and to automatically find all the places where you (or someone else) is using unitialized Buffers.",FALSE,TRUE,23,6,37,3,FALSE,TRUE,FALSE,TRUE,0,7,3
ChALkeR,"That flag changes the behaviour of a function in an unobvious way (I have seen people failing to understand all impications of using unitialized buffers).",FALSE,TRUE,25,6,39,5,FALSE,TRUE,FALSE,TRUE,0,7,4
ChALkeR,"The names for these functions should better be self-describing.",FALSE,TRUE,9,6,41,7,FALSE,TRUE,TRUE,TRUE,0,7,5
ChALkeR,"Merging two different methods with different behaviour into a one that changes it's behaviour depending on a flag isn't a good design move.",FALSE,TRUE,23,6,43,9,FALSE,TRUE,FALSE,TRUE,0,7,6
ChALkeR,"(Pretty important). The documentation on those methods should be separate, and it's very important. While Buffer.safe could be documented as usually, Buffer.unsafe documentation should describe all the dangers of using unitialized Buffers.",FALSE,TRUE,32,6,45,11,FALSE,TRUE,TRUE,TRUE,0,7,7
ChALkeR,"Once more notice: as it looks now, Buffer.safe completely ignores the pooled behaviour. What impications would that have on performance of Buffer.safe(number) vs Buffer.unsafe(number).fill(0)?",FALSE,TRUE,24,7,47,1,FALSE,TRUE,FALSE,TRUE,0,8,1
ChALkeR,"/cc @trevnorris",FALSE,TRUE,2,7,48,2,FALSE,FALSE,FALSE,TRUE,0,8,2
