% Generated by Discussion model rust.15643.txt
% File generated on 2017/08/11 11:55:43

@relation pr1502466943657

@attribute author String
@attribute textual String
@attribute isProjectMember {TRUE, FALSE}
@attribute isInvited {TRUE, FALSE}
@attribute numberOfWords numeric
@attribute commentsSoFar numeric
@attribute allUtterancesSoFar numeric
@attribute utterancesInCommentSoFar numeric
@attribute utteredByOriginalPoster {TRUE, FALSE}
@attribute hasCapitalizedWord {TRUE, FALSE}
@attribute containsShould {TRUE, FALSE}
@attribute hasDecisions {TRUE, FALSE}
@attribute howManyDecisions numeric
@attribute idComment numeric
@attribute idPara numeric

@data
errordeveloper,"This is to improve the interoperability with external C libraries.One should be able to leverage most Rust's standard run-time functionsfor openning and closing files with all the error handling etc, whileonly making C library calls when it's very neccessary.",FALSE,FALSE,39,0,1,1,TRUE,TRUE,TRUE,TRUE,0,1,1
errordeveloper,"it is still missing Windows support... and unit tests. Would be great to hear some feedback before I proceed with more work on this.",FALSE,FALSE,24,1,3,1,TRUE,TRUE,FALSE,TRUE,0,2,1
errordeveloper,"My main question regarding the unit tests is whether I should add it to every implementation of this trait  except from the trait definition, right?",FALSE,FALSE,26,2,5,1,TRUE,TRUE,TRUE,TRUE,0,3,1
errordeveloper,"Regarding Windows, I have no idea, so please do feel free to make some suggestions... Does it even have FDs in the same sense?",FALSE,FALSE,24,3,6,0,TRUE,TRUE,FALSE,TRUE,0,4,1
alexcrichton,"I'm a little wary to do this because of, sadly, windows. I don't quite grok how windows deals with HANDLE values vs file descriptors (there is some correspondence at least). Dealing with a file descriptor manually is also largely not portable, but it is often quite useful!",FALSE,FALSE,47,4,8,1,FALSE,TRUE,FALSE,TRUE,0,5,1
alexcrichton,"I would want to understand better how this works with windows before moving forward, personally.",FALSE,FALSE,15,4,9,2,FALSE,FALSE,FALSE,TRUE,0,5,2
errordeveloper,"I would want to understand better how this works with windows before moving forward, personally.",FALSE,FALSE,15,5,10,0,TRUE,TRUE,FALSE,TRUE,0,6,1
errordeveloper,"@alexcrichton understood.",FALSE,FALSE,2,5,11,1,TRUE,FALSE,FALSE,TRUE,0,6,2
errordeveloper,"Dealing with a file descriptor manually is also largely not portable, but it is often quite useful!",FALSE,FALSE,17,5,12,2,TRUE,FALSE,FALSE,TRUE,0,6,3
errordeveloper,"I have briefly though of doing something along the lines of:",FALSE,FALSE,11,5,13,3,TRUE,FALSE,FALSE,TRUE,0,6,4
errordeveloper,"Although this seems rather useful and makes sense along the side of with_c_str, but in some cases all you really want is to pass that file descriptor along and take the responsibility of closing it yourself. The prosed change certainly makes a lot of sense as the first step.",FALSE,FALSE,49,5,15,5,TRUE,TRUE,FALSE,TRUE,0,6,5
errordeveloper,"To me, the most disapointing bit was finding out that there is fs_from_raw_fd...",FALSE,FALSE,13,5,16,6,TRUE,FALSE,FALSE,TRUE,0,6,6
errordeveloper,"@alexcrichton by looking at libnative/io/file_win32.rs, it doesn't seem like there is a huge difference...",FALSE,FALSE,14,6,18,1,TRUE,FALSE,FALSE,TRUE,0,7,1
errordeveloper,"There is only an additional method:",FALSE,FALSE,6,6,19,2,TRUE,FALSE,FALSE,TRUE,0,7,2
errordeveloper,"So I guess I could provide get_handle in addition to get_fd in the windows version.",FALSE,FALSE,15,6,21,4,TRUE,TRUE,FALSE,TRUE,0,7,3
errordeveloper,"We need to check with libuv also...",FALSE,FALSE,7,6,22,5,TRUE,FALSE,FALSE,TRUE,0,7,4
alexcrichton,"I'm not sure whether a file descriptor is a first-class thing in windows or what relation it has to HANDLE other than there's likely a one-to-one mapping. Most windows apis deal with a HANDLE instead of a file descriptor, so this change would definitely be favoring unix over windows.",FALSE,TRUE,49,7,24,1,FALSE,TRUE,FALSE,TRUE,0,8,1
alexcrichton,"From your example above, however, this is why I've been hesitant to add it in the past. Many methods on these objects won't work if you start manually fiddling with flags on the file descriptor itself.",FALSE,TRUE,36,7,26,3,FALSE,TRUE,FALSE,TRUE,0,8,2
retep998,"Perhaps get_fd should be unsafe to warn you that working with file descriptors is an unsafe thing?",FALSE,FALSE,17,8,28,1,FALSE,TRUE,TRUE,TRUE,0,9,1
errordeveloper,"I have considered this and it's in the doc comment. There is not much youcan do with it apart from passing to a C function, which you will have towrap into  an unsafe block anyway.The FD is not a thing that you would have to keep secure anyway, a user canget all FD to each of the processes running with their UID without a lot ofeffort, if they had to be secure they wouldn't be numeric anyway. This isnot the right place to discuss security anyway, why did I even get started?As far as Rust is concerned, it does not intend to make the resultapplication secure. It can only make it safer. Although, I think insecurityis a side effect of unsafe languages...On 13 Jul 2014 18:30,  Peter Atashian  notifications@github.com wrote:",FALSE,FALSE,131,9,30,1,TRUE,TRUE,FALSE,TRUE,0,10,1
errordeveloper,"Perhaps get_fd should be unsafe to warn you that working with filedescriptors is an unsafe thing?",FALSE,FALSE,16,9,31,2,TRUE,FALSE,TRUE,TRUE,0,10,2
errordeveloper,"Reply to this email directly or view it on GitHub#15643 (comment).",FALSE,FALSE,11,9,32,3,TRUE,TRUE,FALSE,TRUE,0,10,3
