% Generated by Discussion model node.12028.txt
% File generated on 2017/08/09 19:32:23

@relation pr1502321543197

@attribute author String
@attribute textual String
@attribute isProjectMember {TRUE, FALSE}
@attribute isInvited {TRUE, FALSE}
@attribute numberOfWords numeric
@attribute commentsSoFar numeric
@attribute allUtterancesSoFar numeric
@attribute utterancesInCommentSoFar numeric
@attribute utteredByOriginalPoster {TRUE, FALSE}
@attribute hasCapitalizedWord {TRUE, FALSE}
@attribute containsShould {TRUE, FALSE}
@attribute hasDecisions {TRUE, FALSE}
@attribute howManyDecisions numeric
@attribute idComment numeric
@attribute idPara numeric

@data
sam-github,"Not all CLI options are supported, those that are problematic from asecurity or implementation point of view are disallowed, as are onesthat are inappropriate.",FALSE,FALSE,24,0,0,0,TRUE,TRUE,FALSE,FALSE,1,1,1
sam-github,"Disallowed because they don't make any sense to inject, they change node behaviour to fundamentally to be useful:",FALSE,FALSE,18,0,1,1,TRUE,FALSE,FALSE,TRUE,0,1,2
sam-github,"--v8-options (mapped to v8's --help)",FALSE,FALSE,5,0,7,7,TRUE,FALSE,FALSE,TRUE,0,1,3
sam-github,"--: NODEOPT only supports options, so doesn't need a seperator between options and script",FALSE,FALSE,14,0,8,8,TRUE,TRUE,FALSE,TRUE,0,1,4
sam-github,"script.js: the main script and its CLI options can only be specified on the actual command line",FALSE,FALSE,17,0,9,9,TRUE,TRUE,FALSE,TRUE,0,1,5
sam-github,"Disallowed because of security concerns:",FALSE,FALSE,5,0,11,11,TRUE,FALSE,FALSE,TRUE,0,1,6
sam-github,"--tls-cipher-list: This is the kind of thing I personally prefer to see configured by env var than by CLI, but @jasnell has concerns, and I've never seen the CLI option used, so I am prepared to wait until someone presents a use-case before allowing this in the future (if ever).",FALSE,FALSE,50,0,12,12,TRUE,TRUE,FALSE,TRUE,0,1,7
sam-github,"Disallowed because of implementation difficulties:",FALSE,FALSE,5,0,13,13,TRUE,FALSE,FALSE,TRUE,0,1,8
sam-github,"--expose-internals: Isn't actually implemented by the options parser, will need some code rearranged to become possible to specify in the env",FALSE,FALSE,21,0,14,14,TRUE,TRUE,FALSE,TRUE,0,1,9
sam-github,"V8 options:",FALSE,FALSE,2,0,15,15,TRUE,FALSE,FALSE,TRUE,0,1,10
sam-github,"--help (mentioned above)",FALSE,FALSE,3,0,16,16,TRUE,FALSE,FALSE,TRUE,0,1,11
sam-github,"I don't see any other V8 options that should be disallowed, they mostly tune or profile the V8 engine run, which is specifically a use-case for NODEOPT",FALSE,FALSE,27,0,17,17,TRUE,TRUE,TRUE,FALSE,1,1,12
sam-github,"Tests are still missing, and I'm in the process of testing -r, the most important option, but it seems basically workable.",FALSE,FALSE,21,0,18,18,TRUE,TRUE,FALSE,TRUE,0,1,13
sam-github,"Fix: #11997Replace: #11888Reference: #881",FALSE,FALSE,4,0,19,19,TRUE,FALSE,FALSE,TRUE,0,1,14
sam-github,"make -j4 test (UNIX), or vcbuild test (Windows) passes",FALSE,FALSE,9,0,21,21,TRUE,FALSE,FALSE,TRUE,0,1,15
sam-github,"tests and/or benchmarks are included",FALSE,FALSE,5,0,22,22,TRUE,FALSE,FALSE,TRUE,0,1,16
sam-github,"documentation is changed or added",FALSE,FALSE,5,0,23,23,TRUE,FALSE,FALSE,TRUE,0,1,17
sam-github,"commit message follows commit guidelines",FALSE,FALSE,5,0,24,24,TRUE,FALSE,FALSE,TRUE,0,1,18
sam-github,"Affected core subsystem(s)",FALSE,FALSE,3,0,25,25,TRUE,FALSE,FALSE,TRUE,0,1,19
sam-github,"@bnoordhuis ----^",FALSE,FALSE,2,1,27,0,TRUE,FALSE,FALSE,TRUE,0,2,1
addaleax,"Why would you not be able to use strtok_r?",FALSE,FALSE,9,2,28,0,FALSE,FALSE,FALSE,FALSE,1,3,1
jchip,"why not use std::string::find and substr?",FALSE,FALSE,6,3,29,0,FALSE,FALSE,FALSE,FALSE,1,4,1
sam-github,"strtok_r isn't ANSI C, not sure it exists on Windows or even all the unixen.",FALSE,FALSE,15,4,30,0,TRUE,TRUE,FALSE,FALSE,1,5,1
addaleax,"@sam-github My version of the manpage says it’s part of the recent POSIX standards, so I’d take that as a good sign. If you want to be sure whether it’s okay you could just kick of a CI run that uses it.",FALSE,FALSE,42,5,31,0,FALSE,TRUE,FALSE,FALSE,1,6,1
addaleax,"(You can also wait for Ben’s answer, of course, but I got the impression that he’s a bit more busy than usual right now…)",FALSE,FALSE,24,5,32,1,FALSE,TRUE,FALSE,TRUE,0,6,2
sam-github,"I thought the little one wasn't due for a while. :-) Anyhow, Windows is not so POSIX, but I'll just do it and if it works in CI I guess its good for us. Of course, strtok is everywhere, but its not clear to me whether we care about it not being thread safe. Node doesn't here, but it might matter when its used as a library.",FALSE,TRUE,67,6,34,1,TRUE,TRUE,FALSE,FALSE,1,7,1
addaleax,"Can you align the arguments vertically?",FALSE,FALSE,6,7,35,0,FALSE,TRUE,FALSE,TRUE,0,8,1
addaleax,"Why the copy? nodeopt will have its own memory anyway",FALSE,FALSE,10,8,37,1,FALSE,TRUE,FALSE,TRUE,0,9,1
