% Generated by Discussion model node.5616.txt
% File generated on 2017/08/09 19:32:24

@relation pr1502321544931

@attribute author String
@attribute textual String
@attribute isProjectMember {TRUE, FALSE}
@attribute isInvited {TRUE, FALSE}
@attribute numberOfWords numeric
@attribute commentsSoFar numeric
@attribute allUtterancesSoFar numeric
@attribute utterancesInCommentSoFar numeric
@attribute utteredByOriginalPoster {TRUE, FALSE}
@attribute hasCapitalizedWord {TRUE, FALSE}
@attribute containsShould {TRUE, FALSE}
@attribute hasDecisions {TRUE, FALSE}
@attribute howManyDecisions numeric
@attribute idComment numeric
@attribute idPara numeric

@data
jasnell,"Pull Request check-list",FALSE,FALSE,3,0,0,0,TRUE,TRUE,FALSE,TRUE,0,1,1
jasnell,"Please make sure to review and check all of these items:",FALSE,FALSE,11,0,1,1,TRUE,FALSE,FALSE,TRUE,0,1,2
jasnell,"Does make -j8 test (UNIX) or vcbuild test nosign (Windows) pass withthis change (including linting)?",FALSE,FALSE,15,0,2,2,TRUE,FALSE,FALSE,TRUE,0,1,3
jasnell,"Is the commit message formatted according to [CONTRIBUTING.md][0]?",FALSE,FALSE,8,0,3,3,TRUE,FALSE,FALSE,TRUE,0,1,4
jasnell,"If this change fixes a bug (or a performance problem), is a regressiontest (or a benchmark) included?",FALSE,FALSE,17,0,4,4,TRUE,FALSE,FALSE,TRUE,0,1,5
jasnell,"Is a documentation update included (if this change modifiesexisting APIs, or introduces new ones)?",FALSE,FALSE,14,0,5,5,TRUE,TRUE,FALSE,TRUE,0,1,6
jasnell,"Affected core subsystem(s)",FALSE,FALSE,3,0,6,6,TRUE,FALSE,FALSE,TRUE,0,1,7
jasnell,"fs (/cc @trevnorris @bnoordhuis )",FALSE,FALSE,5,0,7,7,TRUE,FALSE,FALSE,TRUE,0,1,8
jasnell,"Description of change",FALSE,FALSE,3,0,8,8,TRUE,FALSE,FALSE,TRUE,0,1,9
jasnell,"Updated: Reworked the implementation based on @trevnorris feedback. This now does several things:",FALSE,FALSE,13,0,9,9,TRUE,TRUE,FALSE,TRUE,0,1,10
